ICD,SHORT_TITLE,LONG_TITLE,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_57450,Choledocholithiasis NOS,"Calculus of bile duct without mention of cholecystitis, without mention of obstruction",0.0018619497273573613,0.7358418027482776,0.7099501351299913,0.61580640249705,0.5313672871226828
ICD_04189,Oth specf bacteria,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other specified bacteria",0.0018619497273573613,0.5121160214685394,0.5423090099349092,0.4322599063606258,0.5583552205854364
ICD_45382,Ac DVT/embl up ext,Acute venous embolism and thrombosis of deep veins of upper extremity,0.0018619497273573613,0.8606866887442427,0.8536294773704846,0.6492368010353622,0.7993376727189677
ICD_2409,Goiter NOS,"Goiter, unspecified",0.0018619497273573613,0.6111529823760039,0.46762970575920215,0.7870103916866507,0.818619390202124
ICD_1363,Pneumocystosis,Pneumocystosis,0.0018619497273573613,0.8443416695215256,0.813421643637471,0.6197765597046172,0.662216893152145
ICD_57511,Chronic cholecystitis,Chronic cholecystitis,0.001728953318260407,0.6352479920825245,0.628274523238552,0.6552757793764988,0.6050397777016482
ICD_29650,Bipol I cur depres NOS,"Bipolar I disorder, most recent episode (or current) depressed, unspecified",0.001728953318260407,0.651608237219748,0.5433139202923375,0.6659453389669217,0.7192417494575768
ICD_E9359,Adv eff analgesic NOS,Unspecified analgesic and antipyretic causing adverse effects in therapeutic use,0.001728953318260407,0.5143199725933538,0.5248030147310723,0.6232518746907236,0.5147615241140421
ICD_4010,Malignant hypertension,Malignant essential hypertension,0.001728953318260407,0.7102356210269879,0.694080925735602,0.5480758250542423,0.5629382208518899
ICD_7948,Abn liver function study,Nonspecific abnormal results of function study of liver,0.001728953318260407,0.5714970880438506,0.5721556088462563,0.5630219633816756,0.47174450915458105
ICD_2731,Monoclon paraproteinemia,Monoclonal paraproteinemia,0.001728953318260407,0.6655094971641734,0.5972707548247117,0.6408320962277796,0.6698622054737163
ICD_72973,Nontrauma comp syn-abd,Nontraumatic compartment syndrome of abdomen,0.001728953318260407,0.6622016672376384,0.6737771687411975,0.5906893532792813,0.5702961440371512
ICD_72981,Swelling of limb,Swelling of limb,0.001728953318260407,0.6680636443226371,0.6439876670092497,0.4118419550074226,0.5315766434471471
ICD_1570,Mal neo pancreas head,Malignant neoplasm of head of pancreas,0.001728953318260407,0.8551101975562407,0.7641125195082029,0.8146720718663165,0.8106219786075901
ICD_1971,Sec mal neo mediastinum,Secondary malignant neoplasm of mediastinum,0.001728953318260407,0.880781089414183,0.8147082334132694,0.7306516691408778,0.7438144722317384
ICD_7919,Abn urine findings NEC,Other nonspecific findings on examination of urine,0.001728953318260407,0.6475885957900346,0.6478626622511514,0.38442008298123403,0.6450553842640173
ICD_V1004,Hx of gastric malignancy,Personal history of malignant neoplasm of stomach,0.001728953318260407,0.6475619504396483,0.6054166190856838,0.5747116592440333,0.7515892048266148
ICD_7963,Low blood press reading,Nonspecific low blood pressure reading,0.001728953318260407,0.607784248791443,0.5841688553918769,0.39099767804803776,0.47132008678771264
ICD_71906,Joint effusion-l/leg,"Effusion of joint, lower leg",0.001728953318260407,0.6635301282783297,0.6897719919302653,0.48321533249590803,0.6022781774580336
ICD_4162,Chr pulmonary embolism,Chronic pulmonary embolism,0.001728953318260407,0.7269993528986335,0.7122758935708575,0.6678105134939667,0.638399756385368
ICD_3379,Autonomic nerve dis NEC,Unspecified disorder of autonomic nervous system,0.001728953318260407,0.5573902782535876,0.5458642609721747,0.3696338167561189,0.5791271744509154
ICD_37230,Conjunctivitis NOS,"Conjunctivitis, unspecified",0.001728953318260407,0.533759658939515,0.5182672909291615,0.5625994442541205,0.500091355487039
ICD_V1072,Hx-hodgkin's disease,Personal history of hodgkin's disease,0.001728953318260407,0.7516501084846409,0.7504282288454951,0.7944996383845304,0.8785333637851623
ICD_33182,Dementia w Lewy bodies,Dementia with lewy bodies,0.001728953318260407,0.865745498839024,0.6824292946595105,0.553619961173918,0.718533744433025
ICD_5100,Empyema with fistula,Empyema with fistula,0.001728953318260407,0.7550949716417342,0.6692017814319973,0.5461135853222184,0.6511781051349397
ICD_3439,Cerebral palsy NOS,"Infantile cerebral palsy, unspecified",0.001728953318260407,0.8032735716188953,0.6792128202200145,0.860602946214457,0.9061550759392486
ICD_56949,Rectal & anal dis NEC,Other specified disorders of rectum and anus,0.001728953318260407,0.6696509459099387,0.6464276198089147,0.43871569411137756,0.5487210231814548
ICD_E9310,Adv eff sulfonamides,Sulfonamides causing adverse effects in therapeutic use,0.001728953318260407,0.5707015340108865,0.587012294925964,0.5378421072665677,0.5253111796277263
ICD_56889,Peritoneal disorder NEC,Other specified disorders of peritoneum,0.001728953318260407,0.7100110387880172,0.6779757146663621,0.4877431388222755,0.5221099311027368
ICD_V1089,Hx of malignancy NEC,Personal history of malignant neoplasm of other sites,0.001728953318260407,0.5569106619466332,0.5223820943245403,0.5500989684442922,0.579216626698641
ICD_78065,Hypothrm-wo low env tmp,Hypothermia not associated with low environmental temperature,0.001728953318260407,0.7168322484869247,0.7163488257013437,0.6202923375585245,0.6760591526778577
ICD_70712,Ulcer of calf,Ulcer of calf,0.001728953318260407,0.6196452361919987,0.5946366716150888,0.4618514712039892,0.6820277111644019
ICD_E9363,Adv eff antconvl NEC/NOS,Other and unspecified anticonvulsants causing adverse effects in therapeutic use,0.001728953318260407,0.7358684480986639,0.7521487571847284,0.5005348102470405,0.562003730349054
ICD_41092,"AMI NOS, subsequent","Acute myocardial infarction of unspecified site, subsequent episode of care",0.001728953318260407,0.6292946595104868,0.6119180845799551,0.5885729511628792,0.5647177496098359
ICD_07051,Hpt C acute wo hpat coma,Acute hepatitis C without mention of hepatic coma,0.001728953318260407,0.906646111682083,0.8761562178828366,0.8349986677324807,0.8021773057744281
ICD_55221,Obstr incisional hernia,Incisional ventral hernia with obstruction,0.001728953318260407,0.5406189334246888,0.4971413345514065,0.43757375052339076,0.5495584484793118
ICD_76527,33-34 comp wks gestation,33-34 completed weeks of gestation,0.001728953318260407,0.9955997107076243,0.9808800578584751,0.9902268661261467,0.997388755662137
ICD_5168,Alveol pneumonopathy NEC,Other specified alveolar and parietoalveolar pneumonopathies,0.001728953318260407,0.5723801910852271,0.5064672071866316,0.5709965361044498,0.47606866887442423
ICD_E9503,Poison-psychotropic agt,Suicide and self-inflicted poisoning by tranquilizers and other psychotropic agents,0.001728953318260407,0.8385063377869133,0.7393551825206501,0.8499371931026607,0.881924936241483
ICD_2830,Autoimmun hemolytic anem,Autoimmune hemolytic anemias,0.001728953318260407,0.7903163183738723,0.6836702066917895,0.8511952342887594,0.8503292604012029
ICD_2721,Pure hyperglyceridemia,Pure hyperglyceridemia,0.0015959569091634526,0.8375643757769491,0.7399751376309714,0.8691484638607707,0.8073343988634345
ICD_52100,Dental caries NOS,"Dental caries, unspecified",0.0015959569091634526,0.4849937844077428,0.4174835730776061,0.5334021488190375,0.55871736814065
ICD_49122,Obs chr bronc w ac bronc,Obstructive chronic bronchitis with acute bronchitis,0.0015959569091634526,0.6128218788847452,0.6045329426389628,0.5754128929142248,0.5909629728289824
ICD_2811,B12 defic anemia NEC,Other vitamin B12 deficiency anemia,0.0015959569091634526,0.6358106908186824,0.5328138874089859,0.5205736103711597,0.5400350736991654
ICD_3488,NA,NA,0.0015959569091634526,0.6443038536671994,0.6909918309358906,0.673967767714438,0.49307849405079024
ICD_V1584,Hx-contct/expos asbestos,Personal history of contact with and (suspected) exposure to asbestos,0.0015959569091634526,0.5639584443260522,0.540925235304564,0.41477091102823654,0.5749311845142958
ICD_4870,Influenza with pneumonia,Influenza with pneumonia,0.0015959569091634526,0.6423281832711775,0.6017892026283076,0.347900017758835,0.49623068726691527
ICD_V1552,Hx traumatc brain injury,Personal history of traumatic brain injury,0.0015959569091634526,0.8379728289824188,0.8216169419286095,0.6920751198721363,0.8130838217012964
ICD_262,Oth severe malnutrition,Other severe protein-calorie malnutrition,0.0015959569091634526,0.8007769490321435,0.8566062866275972,0.6418553542887586,0.7255283253418576
ICD_29530,Paranoid schizo-unspec,"Paranoid type schizophrenia, unspecified",0.0015959569091634526,0.7623290712129285,0.6612147043153969,0.6827805895933227,0.7945680163381282
ICD_25092,DMII unspf uncntrld,"Diabetes with unspecified complication, type II or unspecified type, uncontrolled",0.0015959569091634526,0.6483661871781211,0.6384256792754396,0.5927588350204227,0.613512253596164
ICD_30421,Cocaine depend-contin,"Cocaine dependence, continuous",0.0015959569091634526,0.8684381104599538,0.8371248446101935,0.5980110104777127,0.7020289469010833
ICD_36846,Homonymous hemianopsia,Homonymous bilateral field defects,0.0015959569091634526,0.7398685846208488,0.71092168353756,0.6773574853489611,0.5628818149529391
ICD_56721,Peritonitis (acute) gen,Peritonitis (acute) generalized,0.0015959569091634526,0.6075253063399041,0.6347673592612325,0.5662515538980643,0.46795418220564733
ICD_59381,Renal vascular disorder,Vascular disorders of kidney,0.0015959569091634526,0.5400195347185225,0.5278103356419819,0.5840925235304564,0.5700763629905878
ICD_4389,Late effect CV dis NOS,Unspecified late effects of cerebrovascular disease,0.0015959569091634526,0.596470431539691,0.5883324453915824,0.5007503107796129,0.5586485526549458
ICD_E8708,Acc cut in med care NEC,"Accidental cut, puncture, perforation or hemorrhage during other specified medical care",0.0015959569091634526,0.5617341502397443,0.5196590303676079,0.4451451784762919,0.5111037115965192
ICD_4556,Hemorrhoids NOS,Unspecified hemorrhoids without mention of complication,0.0015959569091634526,0.5519090747646954,0.5420484816196057,0.5485570946545907,0.5471141893091813
ICD_5110,Pleurisy w/o effus or TB,Pleurisy without mention of effusion or current tuberculosis,0.0015959569091634526,0.6425768069614634,0.5824809092523531,0.5482574143136211,0.6022842301545018
ICD_V8543,"BMI 50.0-59.9, adult","Body Mass Index 50.0-59.9, adult",0.0015959569091634526,0.7351802521754573,0.676305274374001,0.71617385899485,0.634893890960753
ICD_7866,Chest swelling/mass/lump,"Swelling, mass, or lump in chest",0.0015959569091634526,0.5575741431362102,0.5791111703072278,0.4147198543775528,0.5318415911916178
ICD_5679,Peritonitis NOS,Unspecified peritonitis,0.0015959569091634526,0.5333910495471497,0.5275839104954715,0.457942638962884,0.5538669863256971
ICD_9348,FB trach/bronch/lung NEC,Foreign body in other specified parts bronchus and lung,0.0015959569091634526,0.6152459598650328,0.6243074054342035,0.4090925235304564,0.5001354111170307
ICD_2839,Acq hemolytic anemia NOS,"Acquired hemolytic anemia, unspecified",0.0015959569091634526,0.6870671283963772,0.681051323033209,0.6160251287515539,0.6500244183981531
ICD_9654,Pois-arom analgesics NEC,"Poisoning by aromatic analgesics, not elsewhere classified",0.0015959569091634526,0.8512475581601847,0.8107618540223761,0.6781055762741964,0.7923814597762386
ICD_4329,Intracranial hemorr NOS,Unspecified intracranial hemorrhage,0.0015959569091634526,0.6263141537915113,0.5563665423548215,0.5965414668797727,0.4901704848161961
ICD_99604,Mch cmp autm mplnt dfbrl,Mechanical complication of automatic implantable cardiac defibrillator,0.0015959569091634526,0.8418620138518913,0.7880838217012964,0.6566462440063932,0.7552277570591369
ICD_2949,Mental disor NOS oth dis,Unspecified persistent mental disorders due to conditions classified elsewhere,0.0015959569091634526,0.6634523175279702,0.618740010655301,0.4945680163381282,0.5775506126798082
ICD_E9500,Poison-analgesics,"Suicide and self-inflicted poisoning by analgesics, antipyretics, and antirheumatics",0.0015959569091634526,0.9001198721363879,0.8724604865920796,0.7845209554253241,0.8729777126620494
ICD_4422,Iliac artery aneurysm,Aneurysm of iliac artery,0.0015959569091634526,0.8556961463328006,0.774245249511632,0.7858883857218967,0.7043309358906056
ICD_53021,Ulcer esophagus w bleed,Ulcer of esophagus with bleeding,0.0015959569091634526,0.4999289646599183,0.47753063399041024,0.3590370271710176,0.5606952583910495
ICD_71106,Pyogen arthritis-l/leg,"Pyogenic arthritis, lower leg",0.0015959569091634526,0.7932694015272598,0.7478245427099982,0.5798592612324631,0.7307605221097496
ICD_7580,Down's syndrome,Down's syndrome,0.0015959569091634526,0.9021532587462263,0.67541733262298,0.9877153258746226,0.9663669863256971
ICD_4230,Hemopericardium,Hemopericardium,0.0015959569091634526,0.7290401349671461,0.76764340259279,0.6586796306162316,0.7046150772509323
ICD_317,Mild intellect disabilty,Mild intellectual disabilities,0.0015959569091634526,0.7529657254484106,0.643571301722607,0.6111103711596519,0.7473650328538448
ICD_485,Bronchopneumonia org NOS,"Bronchopneumonia, organism unspecified",0.0015959569091634526,0.6614500088794175,0.6085153613922927,0.6365077250932338,0.5713217012963949
ICD_40300,Mal hy kid w cr kid I-IV,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage I through stage IV, or unspecified",0.0015959569091634526,0.7895755638430119,0.7057805007991476,0.4254883679630616,0.6646954359793997
ICD_60886,"Edema, male genital orgn",Edema of male genital organs,0.001462960500066498,0.5829692772154147,0.571932161250222,0.4635966080625111,0.5728800390694371
ICD_4359,Trans cereb ischemia NOS,Unspecified transient cerebral ischemia,0.001462960500066498,0.5878263185935003,0.5896554786006039,0.570879950275262,0.5444326052210975
ICD_59080,Pyelonephritis NOS,"Pyelonephritis, unspecified",0.001462960500066498,0.6182960397797904,0.5820680163381282,0.5891604510744095,0.45549635943882083
ICD_04184,Other anaerobes,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes",0.001462960500066498,0.7161161427810335,0.7142647842301545,0.5806783874977801,0.5924080980287693
ICD_29562,Schizophr dis resid-chr,"Schizophrenic disorders, residual type, chronic",0.001462960500066498,0.6999822411649796,0.6500976735926123,0.6292377020067483,0.7487302432960398
ICD_7243,Sciatica,Sciatica,0.001462960500066498,0.6864766471319481,0.601642692239389,0.4628795950985615,0.6299280767181672
ICD_V854,NA,NA,0.001462960500066498,0.7768602379683893,0.7108062511099272,0.5731841591191618,0.6847806783874978
ICD_41412,Dissection cor artery,Dissection of coronary artery,0.001462960500066498,0.6090880838217013,0.6750799147575919,0.658195702361925,0.5214082756171196
ICD_4558,Hemrrhoid NOS w comp NEC,Unspecified hemorrhoids with other complication,0.001462960500066498,0.6383146865565619,0.5927233173503819,0.5501465103889185,0.6421949920085241
ICD_6989,Pruritic disorder NOS,Unspecified pruritic disorder,0.001462960500066498,0.6792665601136565,0.6549014384656366,0.4164624400639318,0.7040800923459422
ICD_29689,Bipolar disorder NEC,Other bipolar disorders,0.001462960500066498,0.6213505594033031,0.5844787781921505,0.7411694192860948,0.83319126265317
ICD_30561,Cocaine abuse-continuous,"Cocaine abuse, continuous",0.001462960500066498,0.6614366897531522,0.6074231930385366,0.5609150239744273,0.5446013141537915
ICD_2888,Wbc disease NEC,Other specified disease of white blood cells,0.001462960500066498,0.588612147043154,0.6060158053631681,0.5753507369916533,0.516366986325697
ICD_4372,Hypertens encephalopathy,Hypertensive encephalopathy,0.001462960500066498,0.7356819392647842,0.7034718522464927,0.5004151127686024,0.5691151660451074
ICD_53541,Oth spf gastrt w hmrhg,"Other specified gastritis, with hemorrhage",0.001462960500066498,0.5982818327117742,0.6098383946013142,0.5442372580358729,0.5658719587995027
ICD_4582,NA,NA,0.001462960500066498,0.9463949564908543,0.8752353045640205,0.8301167643402593,0.7325719232818326
ICD_3968,Mitr/aortic mult involv,Multiple involvement of mitral and aortic valves,0.001462960500066498,0.7901216480198899,0.7128884745160717,0.4261387852956846,0.5931584088083821
ICD_4464,Wegener's granulomatosis,Wegener's granulomatosis,0.001462960500066498,0.816551234239034,0.7170040845320547,0.7765383590836441,0.7605975847984372
ICD_7211,Cerv spondyl w myelopath,Cervical spondylosis with myelopathy,0.001462960500066498,0.5772464926300834,0.5656766116142781,0.44978911383413245,0.48107796128573965
ICD_9950,Other anaphylactic react,Other anaphylactic reaction,0.001462960500066498,0.6250443970875511,0.581255549635944,0.3585331202273131,0.5410428875865743
ICD_47874,Stenosis of larynx,Stenosis of larynx,0.001462960500066498,0.6046039779790446,0.5825341857574143,0.5852690463505594,0.48774196412715326
ICD_72293,Disc dis NEC/NOS-lumbar,"Other and unspecified disc disorder, lumbar region",0.001462960500066498,0.6401038891848695,0.5899973361747469,0.5532032498668087,0.49679675013319124
ICD_E9361,Adv eff hydantoin deriv,Hydantoin derivatives causing adverse effects in therapeutic use,0.001462960500066498,0.7432072456046883,0.7108284496537027,0.4555984727401882,0.4882014739833067
ICD_77981,Neonatal bradycardia,Neonatal bradycardia,0.001462960500066498,0.9962306872669153,0.987728645000888,0.9911205824897886,0.9878795950985616
ICD_5130,Abscess of lung,Abscess of lung,0.001462960500066498,0.7498579293198366,0.6662049369561357,0.5203893624578227,0.5780412004972474
ICD_72210,Lumbar disc displacement,Displacement of lumbar intervertebral disc without myelopathy,0.001462960500066498,0.6085020422660273,0.6206624045462618,0.5345853312022731,0.486407831646244
ICD_04102,Streptococcus group b,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group B",0.001462960500066498,0.5891671106375422,0.5860681939264785,0.31923725803587283,0.6330203338660984
ICD_58281,Chr nephritis in oth dis,Chronic glomerulonephritis in diseases classified elsewhere,0.001462960500066498,0.9546128573965548,0.896639140472385,0.9967412537737524,0.9244050790268159
ICD_5932,"Cyst of kidney, acquired","Cyst of kidney, acquired",0.001462960500066498,0.6013274729177766,0.5845498135322323,0.4439886343455869,0.5967168353755994
ICD_8020,Nasal bone fx-closed,Closed fracture of nasal bones,0.001462960500066498,0.7094876576096608,0.7422837861836263,0.5296039779790446,0.6610149174214172
ICD_5370,Acq pyloric stenosis,Acquired hypertrophic pyloric stenosis,0.001462960500066498,0.828653880305452,0.8048792399218612,0.5081291067305984,0.5908408808382171
ICD_769,Respiratory distress syn,Respiratory distress syndrome in newborn,0.001462960500066498,0.9954137808559759,0.9890561179186645,0.9830935890605577,0.9100359616409164
ICD_72190,Spondylos NOS w/o myelop,"Spondylosis of unspecified site, without mention of myelopathy",0.001462960500066498,0.5941085064819748,0.5828094477002308,0.4550590481264429,0.547265139406855
ICD_1121,Candidal vulvovaginitis,Candidiasis of vulva and vagina,0.001462960500066498,0.6342079559580891,0.6071479310957201,0.5479976913514473,0.5420262830758302
ICD_2740,NA,NA,0.001462960500066498,0.7537737524418399,0.6442328183271178,0.5760233528680518,0.677586130349849
ICD_78729,Dysphagia NEC,Other dysphagia,0.0013299640909695438,0.6938268974700399,0.6931078561917443,0.5241065246338216,0.5602343541944075
ICD_4169,Chr pulmon heart dis NOS,"Chronic pulmonary heart disease, unspecified",0.0013299640909695438,0.6810652463382157,0.6072117177097204,0.5483275632490013,0.6178215712383489
ICD_44481,Iliac artery embolism,Embolism and thrombosis of iliac artery,0.0013299640909695438,0.6477976031957391,0.6369693741677763,0.5389107856191745,0.49276431424766975
ICD_24200,Tox dif goiter no crisis,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,0.0013299640909695438,0.5681491344873502,0.6196484687083889,0.6454114513981358,0.5255046604527297
ICD_78603,Apnea,Apnea,0.0013299640909695438,0.5558242343541945,0.5941571238348868,0.6670359520639149,0.4657443408788282
ICD_71595,Osteoarthros NOS-pelvis,"Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh",0.0013299640909695438,0.5388708388814913,0.5131344873501997,0.4981890812250333,0.5460719041278296
ICD_2858,Anemia NEC,Other specified anemias,0.0013299640909695438,0.48744607190412786,0.4543382157123835,0.48974966711051926,0.5869533954727031
ICD_30520,Cannabis abuse-unspec,"Cannabis abuse, unspecified",0.0013299640909695438,0.7619813581890813,0.6764260985352862,0.64,0.6546391478029294
ICD_53200,Ac duodenal ulcer w hem,"Acute duodenal ulcer with hemorrhage, without mention of obstruction",0.0013299640909695438,0.45225565912117177,0.4144926764314248,0.5940452729693741,0.4515845539280958
ICD_V071,Desensitiza to allergens,Need for desensitization to allergens,0.0013299640909695438,0.8832223701731026,0.8251398135818908,0.9236351531291611,0.7895898801597869
ICD_73382,Nonunion of fracture,Nonunion of fracture,0.0013299640909695438,0.6205486018641811,0.6195632490013315,0.556266311584554,0.6690918774966711
ICD_99601,Malfunc cardiac pacemake,Mechanical complication due to cardiac pacemaker (electrode),0.0013299640909695438,0.7208681757656459,0.6911424766977363,0.6129027962716378,0.5414540612516644
ICD_25083,DMI oth uncntrld,"Diabetes with other specified manifestations, type I [juvenile type], uncontrolled",0.0013299640909695438,0.9180825565912117,0.8924154460719042,0.6735179760319574,0.6831025299600533
ICD_2939,Transient mental dis NOS,Unspecified transient mental disorder in conditions classified elsewhere,0.0013299640909695438,0.6375499334221039,0.6217150466045273,0.6287083888149134,0.6611797603195739
ICD_3003,Obsessive-compulsive dis,Obsessive-compulsive disorders,0.0013299640909695438,0.7447882822902796,0.6784713715046604,0.6599467376830892,0.7655818908122504
ICD_7804,Dizziness and giddiness,Dizziness and giddiness,0.0013299640909695438,0.6713501997336884,0.5311584553928096,0.6026018641810919,0.5149933422103862
ICD_78909,Abdmnal pain oth spcf st,"Abdominal pain, other specified site",0.0013299640909695438,0.6279946737683089,0.5970226364846871,0.2526711051930759,0.658375499334221
ICD_79431,Abnorm electrocardiogram,Nonspecific abnormal electrocardiogram [ECG] [EKG],0.0013299640909695438,0.7769747003994674,0.7540186418109187,0.38776564580559253,0.4519786950732357
ICD_44421,Upper extremity embolism,Arterial embolism and thrombosis of upper extremity,0.0013299640909695438,0.5640639147802929,0.5577416777629827,0.5005139813581891,0.6530945406125166
ICD_33819,Acute pain NEC,Other acute pain,0.0013299640909695438,0.8008255659121172,0.7516910785619174,0.41038881491344875,0.5470039946737683
ICD_42769,Premature beats NEC,Other premature beats,0.0013299640909695438,0.5807083888149135,0.5618162450066578,0.5630572569906791,0.5431158455392809
ICD_56989,Intestinal disorders NEC,Other specified disorders of intestine,0.0013299640909695438,0.64345672436751,0.6320798934753662,0.46595206391478033,0.5167749667110519
ICD_76518,Preterm NEC 2000-2499g,"Other preterm infants, 2,000-2,499 grams",0.0013299640909695438,0.9941571238348867,0.9820133155792277,0.9991131824234354,0.9976884154460719
ICD_4476,Arteritis NOS,"Arteritis, unspecified",0.0013299640909695438,0.7793075898801598,0.6576138482023968,0.4082450066577896,0.7013155792276964
ICD_60784,"Impotence, organic orign",Impotence of organic origin,0.0013299640909695438,0.7732782956058588,0.6898588548601864,0.641901464713715,0.755595206391478
ICD_1551,Mal neo intrahepat ducts,Malignant neoplasm of intrahepatic bile ducts,0.0013299640909695438,0.8462743009320906,0.7594620505992011,0.7258588548601864,0.77708655126498
ICD_1975,Sec malig neo lg bowel,Secondary malignant neoplasm of large intestine and rectum,0.0013299640909695438,0.8592276964047936,0.7814327563249002,0.6671930758988016,0.7902556591211718
ICD_29690,Episodic mood disord NOS,Unspecified episodic mood disorder,0.0013299640909695438,0.6679467376830892,0.6207829560585886,0.6226657789613848,0.5967323568575232
ICD_7991,Respiratory arrest,Respiratory arrest,0.0013299640909695438,0.4943914780292943,0.4977150466045273,0.6195339547270307,0.5220266311584554
ICD_2825,Sickle-cell trait,Sickle-cell trait,0.0011969676818725894,0.8017896138482025,0.7434407456724368,0.9458801597869507,0.9005219707057257
ICD_5602,Volvulus of intestine,Volvulus,0.0011969676818725894,0.5659387483355526,0.547659121171771,0.34219707057256993,0.5278082556591212
ICD_7862,Cough,Cough,0.0011969676818725894,0.6023754993342211,0.6698748335552597,0.5610066577896139,0.5436857523302263
ICD_72886,Necrotizing fasciitis,Necrotizing fasciitis,0.0011969676818725894,0.5252410119840213,0.5230039946737683,0.4201038615179761,0.46144340878828227
ICD_3229,Meningitis NOS,"Meningitis, unspecified",0.0011969676818725894,0.5904074567243676,0.5772037283621838,0.588780292942743,0.5365565912117176
ICD_77181,NB septicemia [sepsis],Septicemia [sepsis] of newborn,0.0011969676818725894,0.994849533954727,0.9935312916111851,0.9924713715046605,0.9159041278295605
ICD_E9358,Adv eff analgesics NEC,Other specified analgesics and antipyretics causing adverse effects in therapeutic use,0.0011969676818725894,0.5601171770972038,0.5654167776298269,0.4329214380825566,0.45745938748335546
ICD_5848,Acute kidney failure NEC,Acute kidney failure with other specified pathological lesion in kidney,0.0011969676818725894,0.5090386151797603,0.5643994673768309,0.3945992010652464,0.654404793608522
ICD_7876,NA,NA,0.0011969676818725894,0.6782796271637817,0.6718881491344874,0.44782689747003995,0.6665512649800266
ICD_04110,Staphylococcus unspcfied,"Staphylococcus infection in conditions classified elsewhere and of unspecified site, staphylococcus, unspecified",0.0011969676818725894,0.5759201065246339,0.5506897470039946,0.5129320905459388,0.5525992010652463
ICD_8054,Fx lumbar vertebra-close,Closed fracture of lumbar vertebra without mention of spinal cord injury,0.0011969676818725894,0.5346737683089214,0.584207723035952,0.5390359520639147,0.49979494007989345
ICD_4232,Constrictiv pericarditis,Constrictive pericarditis,0.0011969676818725894,0.735121171770972,0.7400479360852197,0.7225139813581891,0.6870545938748336
ICD_7102,Sicca syndrome,Sicca syndrome,0.0011969676818725894,0.7907057256990679,0.5883142476697736,0.6507456724367511,0.8441011984021305
ICD_56982,Ulceration of intestine,Ulceration of intestine,0.0011969676818725894,0.5926870838881492,0.6189081225033289,0.689589880159787,0.5262183754993341
ICD_4408,Atherosclerosis NEC,Atherosclerosis of other specified arteries,0.0011969676818725894,0.6745565912117177,0.651451398135819,0.49480426098535285,0.5225965379494008
ICD_42841,Ac syst/diastol hrt fail,Acute combined systolic and diastolic heart failure,0.0011969676818725894,0.6035153129161118,0.6215446071904128,0.5190838881491345,0.5092410119840213
ICD_4440,NA,NA,0.0011969676818725894,0.6372942743009321,0.6064181091877496,0.6083488681757656,0.5023435419440746
ICD_3240,Intracranial abscess,Intracranial abscess,0.0011969676818725894,0.8834886817576565,0.8234513981358189,0.6772569906790945,0.7189507323568576
ICD_53784,"Dieulafoy les,stom&duod",Dieulafoy lesion (hemorrhagic) of stomach and duodenum,0.0011969676818725894,0.7894487350199734,0.69817310252996,0.6606125166444741,0.6809054593874834
ICD_0382,Pneumococcal septicemia,Pneumococcal septicemia [Streptococcus pneumoniae septicemia],0.0011969676818725894,0.7380026631158456,0.7317922769640479,0.5890199733688416,0.5709027962716378
ICD_2270,Benign neoplasm adrenal,Benign neoplasm of adrenal gland,0.0011969676818725894,0.7179973368841545,0.6733954727030625,0.5808761651131824,0.5829693741677763
ICD_2750,NA,NA,0.0011969676818725894,0.7916005326231691,0.7978215712383488,0.6983861517976032,0.7778801597869507
ICD_2900,Senile dementia uncomp,"Senile dementia, uncomplicated",0.0011969676818725894,0.7734860186418109,0.7641384820239681,0.6649427430093209,0.653792276964048
ICD_138,Late effect acute polio,Late effects of acute poliomyelitis,0.0011969676818725894,0.7314354194407456,0.6272276964047936,0.9118242343541944,0.8516990679094542
ICD_1888,Malig neo bladder NEC,Malignant neoplasm of other specified sites of bladder,0.0011969676818725894,0.5790838881491345,0.5274141145139813,0.5175472703062584,0.6674593874833555
ICD_7820,Skin sensation disturb,Disturbance of skin sensation,0.0011969676818725894,0.6087030625832224,0.6171930758988016,0.47607723035952065,0.4721411451398136
ICD_7231,Cervicalgia,Cervicalgia,0.0011969676818725894,0.5517869507323568,0.5931930758988015,0.4959094540612517,0.5414886817576564
ICD_99593,SIRS-noninf w/o ac or ds,Systemic inflammatory response syndrome due to noninfectious process without acute organ dysfunction,0.0011969676818725894,0.5965645805592543,0.5995685752330226,0.30138215712383487,0.46796537949400796
ICD_96509,Poisoning-opiates NEC,Poisoning by other opiates and related narcotics,0.0011969676818725894,0.876133155792277,0.890034620505992,0.6274620505992011,0.5623035952063915
ICD_9998,NA,NA,0.0011969676818725894,0.5903754993342211,0.56074034620506,0.5961970705725699,0.44768042609853526
ICD_7230,Cervical spinal stenosis,Spinal stenosis in cervical region,0.0010639712727756351,0.5984291799787007,0.4955670926517572,0.5204140042598508,0.5806542864749734
