ICD,NAME,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_V25.9,Unspecified contraceptive management,2.226005998500375e-4,0.8684667989901177,0.8240260541427046,0.7166027139238106,0.5478179291810924
ICD_518.89,"Other diseases of lung, not elsewhere classified",2.226005998500375e-4,0.7210948418637779,0.6614676642648021,0.6513819880628731,0.5151426302410809
ICD_L68.0,Hirsutism-L68.0,2.226005998500375e-4,0.8147057635052353,0.7808134497952112,0.655223516721999,0.5258406795477297
ICD_K51.90,"Ulcerative colitis, unspecified, w/out complications",2.226005998500375e-4,0.6409302672653548,0.5586887640364686,0.5898654298518688,0.5316943489912492
ICD_715.96,"Osteoarthrosis, unspecified whether generalized or localized, lower leg",2.226005998500375e-4,0.7147627660342512,0.7415022860276996,0.7085209891070214,0.5569495673087802
ICD_B18.1,Chronic viral hepatitis B w/out delta-agent,2.226005998500375e-4,0.6442729160403393,0.5889318113981352,0.6937682173725175,0.5832839006108645
ICD_427.9,Unspecified cardiac dysrhythmia,2.226005998500375e-4,0.6901148293857197,0.702014592216407,0.6604170236059433,0.5103289875639662
ICD_J90,"Pleural effusion, not elsewhere classified",2.226005998500375e-4,0.8776755629403822,0.7937201046519021,0.7074047793765066,0.5552750506719079
ICD_511.9,Unspecified pleural effusion,2.226005998500375e-4,0.8928332250393037,0.7929674342073362,0.7074047793765066,0.5552750506719079
ICD_Z87.828,Personal history of other (healed) physical injury and trauma-Z87.828,2.226005998500375e-4,0.7352844577055243,0.7152573626470724,0.5557801264831164,0.5350506826834076
ICD_Z13.89,Encounter for screening for other disorder,2.186953261684579e-4,0.8563150370300928,0.8259218182913927,0.7917841295138098,0.6983989897637127
ICD_427.0,Paroxysmal supraventricular tachycardia,2.186953261684579e-4,0.8178942789734249,0.7826134339551889,0.7375904826634881,0.5338184744226743
ICD_728.89,"Other disorder of muscle, ligament, and fascia",2.186953261684579e-4,0.8056666197931315,0.7517989114179467,0.6741160711495623,0.502054790698505
ICD_G43.709,"Chronic migraine w/out aura, not intractable, w/out status migrainosus",2.186953261684579e-4,0.845616236322972,0.8217776955630851,0.7878324951898825,0.6114073444133442
ICD_701.1,Acquired keratoderma,2.186953261684579e-4,0.716595714642846,0.7171365180552394,0.6581181335851112,0.5287503850326106
ICD_715.14,"Primary localized osteoarthrosis, hand",2.186953261684579e-4,0.8163642486618722,0.7735720033302532,0.6889758746378462,0.5960700446861036
ICD_V42.0,Kidney replaced by transplant,2.186953261684579e-4,0.8018209531398572,0.7811817822657328,0.7401899550014062,0.5988559788310186
ICD_389.10,Unspecified sensorineural hearing loss,2.186953261684579e-4,0.8414206085077698,0.8281638799233952,0.783011133580647,0.5899732207029245
ICD_Z94.0,Kidney transplant status,2.186953261684579e-4,0.806307196873312,0.7826555922359569,0.7401899550014062,0.5988559788310186
ICD_494.0,Bronchiectasis without acute exacerbation,2.186953261684579e-4,0.8805446090970371,0.7841906168110818,0.7387433763230614,0.5736232852098372
ICD_346.70,"Chronic migraine without aura, without mention of intractable migraine without mention of status migrainosus",2.186953261684579e-4,0.8442955465677412,0.8173710810376461,0.7878324951898825,0.6114073444133442
ICD_J47.9,"Bronchiectasis, uncomplicated",2.186953261684579e-4,0.8744359272254885,0.7559028010285394,0.7387433763230614,0.5736232852098372
ICD_288.50,"Leukocytopenia, unspecified",2.1479005248687828e-4,0.6663162711278019,0.6238952719480824,0.6837728157940259,0.5311233378160451
ICD_M35.00,"Sicca syndrome, unspecified",2.1479005248687828e-4,0.8240141847137668,0.7685191147667223,0.6772940789143281,0.5644124950476265
ICD_Z79.01,Long term (current) use of anticoagulants,2.1479005248687828e-4,0.8997486426311472,0.8630933501481527,0.6962070399035752,0.6404286941916331
ICD_T78.1XXA,"Other adverse food reactions, not elsewhere classified, initial encounter",2.1479005248687828e-4,0.8345072737114063,0.8166015557428002,0.71996079952234,0.59295471159050706
ICD_717.9,Unspecified internal derangement of knee,2.1479005248687828e-4,0.8181175679521447,0.7797422812724949,0.7699304993666543,0.5823808779790968
ICD_042,Human immunodeficiency virus [HIV],2.1479005248687828e-4,0.7296714693064444,0.6591323999620551,0.7961995067156975,0.627217686809109
ICD_780.99,"SYMPTOMS,OTHER GENERAL SYMPTOMS CHANGE",2.1479005248687828e-4,0.6977006478541574,0.7023409799840408,0.6189809549850174,0.5082764903156685
ICD_710.2,Sicca syndrome,2.1479005248687828e-4,0.8236250258081437,0.7757299938060456,0.6772940789143281,0.5644124950476265
ICD_Z85.820,Personal history of malignant melanoma of skin-Z85.820,2.1479005248687828e-4,0.6868534432248741,0.691981870127841,0.6493414877767051,0.5267504338558203
ICD_K76.89,Other specified diseases of liver-K76.89,2.1479005248687828e-4,0.5520786576417216,0.5269627023497966,0.5869813679153157,0.5120738587220365
ICD_722.4,Degeneration of cervical intervertebral disc,2.1479005248687828e-4,0.8395857862695095,0.8048605523221749,0.7266078892007567,0.5520810571015641
ICD_V58.61,Encounter for long-term (current) use of anticoagulants,2.1479005248687828e-4,0.8918531921186115,0.8627824247936743,0.6962070399035752,0.6404286941916331
ICD_524.60,Unspecified temporomandibular joint disorders,2.1479005248687828e-4,0.7910324652496833,0.7216604820124214,0.6380144748810036,0.5216514142862724
ICD_553.20,Unspecified ventral hernia without mention of obstruction or gangrene,2.1479005248687828e-4,0.6348847980268628,0.6462459334735807,0.6166676524912531,0.5321999977679444
ICD_M17.11,"Unilateral primary osteoarthritis, right knee",2.1479005248687828e-4,0.6930334752548728,0.6484909908653121,0.6891843231570195,0.5219125368986702
ICD_280.0,Iron deficiency anemia secondary to blood loss (chronic),2.1088477880529868e-4,0.6942433382955238,0.5598292890758028,0.699954342061291,0.5552537154943311
ICD_288.60,"Leukocytosis, unspecified",2.1088477880529868e-4,0.710833286315494,0.7147403964254868,0.5667556678196888,0.5423850341494183
ICD_D72.829,"Elevated white blood cell count, unspecified",2.1088477880529868e-4,0.7158356372074586,0.7123448302800672,0.5667556678196888,0.5423850341494183
ICD_M76.60,"Achilles tendinitis, unspecified leg",2.1088477880529868e-4,0.7611737967411574,0.7703618926922704,0.696752991419606,0.5388146296368631
ICD_O09.519,"Supervision of elderly primigravida, unspecified trimester",2.1088477880529868e-4,0.9459586503420728,0.9513742663408692,0.8699923180084111,0.6797917037384246
ICD_D50.0,Iron deficiency anemia secondary to blood loss (chronic)-D50.0,2.1088477880529868e-4,0.707959411307718,0.5660463494626222,0.699954342061291,0.5552537154943311
ICD_995.7,"Other adverse food reactions, not elsewhere classified",2.1088477880529868e-4,0.8385011580855494,0.8314589852537589,0.7519775992546588,0.6038272521183345
ICD_I31.3,Pericardial effusion (noninflammatory),2.1088477880529868e-4,0.8650819774111833,0.8592538196569289,0.7992383399375314,0.5685189669963702
ICD_794.5,Nonspecific abnormal results of thyroid function study,2.1088477880529868e-4,0.59053179346292894,0.5385600967554797,0.7548688636294589,0.6198766251896989
ICD_M26.609,"Unspecified temporomandibular joint disorder, unspecified side",2.1088477880529868e-4,0.7738932940987547,0.7079677732495981,0.6294227800708017,0.5293497215820562
ICD_H92.09,"Otalgia, unspecified ear",2.1088477880529868e-4,0.8125603311213249,0.8046377817996114,0.7567736792688943,0.5783425415963207
ICD_R19.00,"Intra-abdominal and pelvic swelling, mass and lump, unspecified site",2.1088477880529868e-4,0.7266829565396028,0.6668652121517243,0.6439414548332169,0.5484468054633282
ICD_796.4,Other abnormal clinical finding,2.0697950512371907e-4,0.6544632456464714,0.6118378710257216,0.6455674531460042,0.5264789381979201
ICD_585.5,"Chronic kidney disease, Stage V",2.0697950512371907e-4,0.9470343982718402,0.8792910459637019,0.8280691993025789,0.7060523204641449
ICD_789.59,Other ascites,2.0697950512371907e-4,0.8643298259745926,0.728298876036482,0.6900351603888938,0.5744022415615935
ICD_N18.5,"Chronic kidney disease, stage 5",2.0697950512371907e-4,0.9447220355990257,0.8741677039444332,0.8280691993025789,0.7060523204641449
ICD_V12.50,Unspecified circulatory disease,2.0697950512371907e-4,0.6405466526163993,0.6200263471446072,0.5876221369252945,0.5415517848989717
ICD_R18.8,Other ascites-R18.8,2.0697950512371907e-4,0.8642103003273574,0.7286737427238653,0.6900351603888938,0.5744022415615935
ICD_M67.919,"Unspecified disorder of synovium and tendon, unspecified shoulder",2.0697950512371907e-4,0.8673013012700215,0.8657719169413933,0.8341118558678673,0.6633811725260563
ICD_R76.0,Raised antibody titer,2.0697950512371907e-4,0.8574958291885624,0.8366521881786791,0.7771202275819247,0.5761155582406148
ICD_G12.20,"Motor neuron disease, unspecified",2.0697950512371907e-4,0.9766740968739313,0.9738154345774301,0.915924195682957,0.7773585265968436
ICD_I49.1,Atrial premature depolarization,2.0697950512371907e-4,0.8135723383336776,0.7705497022419667,0.7060045217787824,0.5610730052584341
ICD_682.6,"Cellulitis and abscess of leg, except foot",2.0697950512371907e-4,0.6493178560495717,0.5968782134633736,0.5562008956756078,0.5256158710153054
ICD_434.01,Cerebral thrombosis with cerebral infarction,2.0697950512371907e-4,0.8617938626719465,0.7948572433815313,0.7696221704885361,0.5915276830194881
ICD_Z81.1,Family history of alcohol abuse and dependence,2.0307423144213946e-4,0.6121821513174263,0.6124751063351598,0.6834985199011104,0.5139184281025289
ICD_R10.84,Generalized abdominal pain,2.0307423144213946e-4,0.755738733400718,0.7458200276669723,0.7202664478467956,0.5223446557192631
ICD_171.9,"Malignant neoplasm of connective and other soft tissue, site unspecified",2.0307423144213946e-4,0.5966522001973465,0.5576087178605811,0.5923423962097931,0.5289989111087341
ICD_789.07,"Abdominal pain, generalized",2.0307423144213946e-4,0.7521808773386824,0.7246323489644115,0.7202664478467956,0.5223446557192631
ICD_382.00,Acute suppurative otitis media without spontaneous rupture of eardrum,2.0307423144213946e-4,0.9517565282396618,0.9488846676658186,0.894842038654438,0.647683491999774
ICD_788.99,Other symptoms involving urinary system,2.0307423144213946e-4,0.6777109606641034,0.5977718292051214,0.6602393036864859,0.5239749879512859
ICD_225.2,Benign neoplasm of cerebral meninges,2.0307423144213946e-4,0.6690274133784594,0.6390057437211477,0.6321931423887582,0.5074235702893735
ICD_M50.30,"Other cervical disc degeneration, unspecified cervical region",2.0307423144213946e-4,0.8604225583175789,0.8205871359395414,0.7721601992214308,0.563450871894226
ICD_342.90,Unspecified hemiplegia affecting unspecified side,2.0307423144213946e-4,0.8209156361660932,0.7220824684900587,0.7781644249848865,0.6083871969943716
ICD_C49.9,"Malignant neoplasm of connective and soft tissue, unspecified",2.0307423144213946e-4,0.5866614725992412,0.5463969537485622,0.5923423962097931,0.5289989111087341
ICD_D72.819,"Decreased white blood cell count, unspecified",2.0307423144213946e-4,0.666362934910503,0.6222576105206606,0.6962241854047707,0.5349281403876501
ICD_I49.9,"Cardiac arrhythmia, unspecified",2.0307423144213946e-4,0.6987424567838767,0.7198704027094884,0.6631946939987189,0.5063957639004902
ICD_V19.6,Family history of allergic disorders,2.0307423144213946e-4,0.7163600804769968,0.7376913221615813,0.7216172258752294,0.511150198488292
ICD_535.10,Atrophic gastritis without mention of hemorrhage,2.0307423144213946e-4,0.7722916533960548,0.7080001959042785,0.7198423090744545,0.5405441331476047
ICD_Z33.2,Encounter for elective termination of pregnancy,2.0307423144213946e-4,0.9120875944517024,0.8942819387072001,0.8674009571666713,0.7964020616822048
ICD_276.7,Hyperpotassemia,1.9916895776055985e-4,0.7683871254636916,0.6977915871187333,0.5605749325006866,0.5445283641339326
ICD_227.3,Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch),1.9916895776055985e-4,0.6764773981711337,0.6082097373280668,0.7475163617855033,0.5570126273142515
ICD_D35.2,Benign neoplasm of pituitary gland,1.9916895776055985e-4,0.6827441528137584,0.6170666447928629,0.7475163617855033,0.5570126273142515
ICD_216.6,"Benign neoplasm of skin of upper limb, including shoulder",1.9916895776055985e-4,0.8627366231774585,0.8891008364326229,0.7554317342020358,0.5614880736690482
ICD_E87.5,Hyperkalemia,1.9916895776055985e-4,0.7874720793514297,0.7189743529650723,0.5605749325006866,0.5445283641339326
ICD_R62.50,Unspecified lack of expected normal physiological development in childhood,1.9916895776055985e-4,0.8779916482932725,0.8877301181245497,0.807658505454329,0.542287921754279
ICD_K64.4,Residual hemorrhoidal skin tags-K64.4,1.9526368407898025e-4,0.7137213746123259,0.6454602013952362,0.5678272594467489,0.4996190520830892
ICD_239.6,Neoplasm of unspecified nature of brain,1.9526368407898025e-4,0.5684321326177475,0.5710126477458264,0.6218763036396447,0.49246128727335226
ICD_M65.9,"Synovitis and tenosynovitis, unspecified",1.9526368407898025e-4,0.6866412305577039,0.6021477887928004,0.6580430757692939,0.5260145460795114
ICD_242.00,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,1.9526368407898025e-4,0.7226413867991595,0.6341650378494926,0.7420403259196763,0.6703520901200716
ICD_759.89,"Other specified multiple congenital anomalies, so described",1.9526368407898025e-4,0.8028392509784621,0.7811512182927497,0.7552542595326819,0.5543159045989673
ICD_D49.6,Neoplasm of unspecified behavior of brain,1.9526368407898025e-4,0.5388709679939379,0.5411341567258041,0.6218763036396447,0.49246128727335226
ICD_E05.00,Thyrotoxicosis with diffuse goiter w/out thyrotoxic crisis or storm,1.9526368407898025e-4,0.7206346215441343,0.6388993101939738,0.7420403259196763,0.6703520901200716
ICD_R19.8,Other specified symptoms and signs involving the digestive system and abdomen,1.9526368407898025e-4,0.6803806354339997,0.6562530174131103,0.6128032373229589,0.5336005687188983
ICD_427.61,Supraventricular premature beats,1.9526368407898025e-4,0.8384238049481669,0.7830019920785583,0.7292080276859859,0.5308599998437585
ICD_008.45,Intestinal infections due to clostridium difficile,1.9526368407898025e-4,0.7392953510354903,0.6566737444046028,0.5125180654182975,0.5246833063816823
ICD_A04.72,"Enterocolitis due to Clostridium difficile, not specified as recurrent",1.9526368407898025e-4,0.7680294983868069,0.6874210941589132,0.5125180654182975,0.5246833063816823
ICD_527.7,Disturbance of salivary secretion,1.9526368407898025e-4,0.7670306780097964,0.740654870436773,0.6837114220316076,0.5207152733834869
ICD_M19.049,"Primary osteoarthritis, unspecified hand",1.9526368407898025e-4,0.7696388166272157,0.738611763419188,0.7316962353621287,0.5789139343942129
ICD_709.8,Other specified disorder of skin,1.9135841039740064e-4,0.6625915880257485,0.6547824510968064,0.6149296293981626,0.5329293481657398
ICD_C80.1,"Malignant (primary) neoplasm, unspecified",1.9135841039740064e-4,0.6994812511718017,0.6364491906755828,0.6228849759390038,0.521818792575464
ICD_606.9,Unspecified male infertility,1.9135841039740064e-4,0.8498173551653021,0.7890941816136491,0.8489843447284544,0.7590671520529968
ICD_N46.9,"Male infertility, unspecified",1.9135841039740064e-4,0.8522609836885194,0.7929747203299794,0.8489843447284544,0.7590671520529968
ICD_V82.2,Screening for other rheumatic disorder,1.9135841039740064e-4,0.8599972189238173,0.8280220298731329,0.8259585025935879,0.7241658646334603
ICD_193,Malignant neoplasm of thyroid gland,1.9135841039740064e-4,0.7932752952940442,0.67551071808012,0.6200864633460409,0.6139227235797763
ICD_277.7,Dysmetabolic Syndrome X,1.9135841039740064e-4,0.7202505155927754,0.688234985313418,0.7141041184925941,0.5607316730204362
ICD_E88.81,Metabolic syndrome,1.9135841039740064e-4,0.7125934941566152,0.68244734704081,0.7141041184925941,0.5607316730204362
ICD_V04.89,"Need for prophylactic vaccination and inoculation, Other viral diseases",1.9135841039740064e-4,0.9172714517842635,0.9040834322854822,0.8351991125554653,0.6189503468533216
ICD_780.96,Generalized pain,1.9135841039740064e-4,0.7474020998687582,0.6909532216736454,0.6541846447097056,0.5343348540716205
ICD_N94.6,"Dysmenorrhea, unspecified",1.9135841039740064e-4,0.8360564339728768,0.7917038935066558,0.6365409036935191,0.543616273982876
ICD_431,Intracerebral hemorrhage,1.9135841039740064e-4,0.6921219611274295,0.6689930004374727,0.6005385913380413,0.5155368101993626
ICD_625.3,Dysmenorrhea,1.9135841039740064e-4,0.843073620398725,0.800543091056809,0.6365409036935191,0.543616273982876
ICD_C73,Malignant neoplasm of thyroid gland-C73,1.9135841039740064e-4,0.8047180801199926,0.6819204424723455,0.6200864633460409,0.6139227235797763
ICD_478.5,Other diseases of vocal cords,1.9135841039740064e-4,0.8424399725017186,0.8208672582963565,0.7944940316230236,0.624766639585026
ICD_H61.21,"Impacted cerumen, right ear",1.9135841039740064e-4,0.6649108493219174,0.6376949253171676,0.6026472095494032,0.5308477282669833
ICD_456.4,Scrotal varices,1.8745313671582103e-4,0.7585888837676812,0.752336833114597,0.8263334778555507,0.6368090275607774
ICD_719.06,Effusion of lower leg joint,1.8745313671582103e-4,0.7813953359685853,0.7547601842593171,0.7609190115721934,0.5449600806199613
ICD_H04.123,Dry eye syndrome of bilateral lacrimal glands,1.8745313671582103e-4,0.6236009337958044,0.568285673551653,0.5431965840676625,0.5012723814136617
ICD_E79.0,Hyperuricemia w/out signs of inflammatory arthritis and tophaceous disease,1.8745313671582103e-4,0.7499684264525134,0.6799369310251443,0.5895619805012187,0.5348659198383434
ICD_I86.1,Scrotal varices-I86.1,1.8745313671582103e-4,0.7659123518321771,0.7641666601566569,0.8263334778555507,0.6368090275607774
ICD_564.09,Other constipation,1.8745313671582103e-4,0.8138498179801262,0.7092761780513718,0.6704177994083702,0.5692953109701476
ICD_H66.91,"Otitis media, unspecified, right ear",1.8745313671582103e-4,0.92849763296044,0.9089340770368519,0.8370823503218549,0.5661084984271816
ICD_799.02,Hypoxemia,1.8745313671582103e-4,0.9278904443472283,0.8800961007645356,0.7812393561339916,0.5900231170447681
ICD_Z95.5,Presence of coronary angioplasty implant and graft,1.8354786303424145e-4,0.7630073210998185,0.7153025373215945,0.6703686199147455,0.5238263520533712
ICD_J84.10,"Pulmonary fibrosis, unspecified",1.8354786303424145e-4,0.9406436266200032,0.8984531035578228,0.7960913881055239,0.6202875709260026
ICD_R09.02,Hypoxemia-R09.02,1.8354786303424145e-4,0.920504157259776,0.8759921177417213,0.7990973616438427,0.614716185320303
ICD_M79.603,"Pain in arm, unspecified",1.8354786303424145e-4,0.7192848419512169,0.6841777726566101,0.7032576160009583,0.5355997755366159
ICD_787.99,Other symptoms involving digestive system,1.8354786303424145e-4,0.6046809859723405,0.5794933689558286,0.6149203701823049,0.5047588776309999
ICD_437.3,"Cerebral aneurysm, nonruptured",1.8354786303424145e-4,0.6404465376132408,0.6073183005361602,0.629559607787994,0.525184394586839
ICD_528.9,Other and unspecified diseases of the oral soft tissues,1.7964258935266185e-4,0.7049806959904653,0.6813620102119178,0.573607052764972,0.5068669084748457
ICD_R19.5,Other fecal abnormalities,1.7964258935266185e-4,0.7476294635533439,0.7230155352527863,0.6239792242868792,0.5731954308919175
ICD_995.1,Angioneurotic edema not elsewhere classified,1.7964258935266185e-4,0.8433743958899629,0.7600110997630262,0.8067795504867694,0.668413022589784
ICD_D32.9,"Benign neoplasm of meninges, unspecified",1.7964258935266185e-4,0.6559022514381632,0.6030697909488022,0.5621495363607246,0.5059771272875855
ICD_V19.5,Family history of congenital anomalies,1.7964258935266185e-4,0.7265192630817059,0.7127870085221589,0.6700022111217043,0.533814266456129
ICD_I61.9,"Nontraumatic intracerebral hemorrhage, unspecified",1.7964258935266185e-4,0.6676781897468487,0.6374992994718103,0.6194052592090162,0.5320561359985898
ICD_K40.20,"Bilateral inguinal hernia, w/out obstruction or gangrene, not specified as recurrent",1.7964258935266185e-4,0.8598702129300012,0.7615718935523216,0.80049734954098,0.730076451825568
ICD_577.2,Cyst and pseudocyst of pancreas,1.7964258935266185e-4,0.7919253299784967,0.6757354696867441,0.6607925665552727,0.5423688280069981
ICD_274.00,"Gouty arthropathy, unspecified",1.7964258935266185e-4,0.7841729199067865,0.7558541230287137,0.6166068826003063,0.5236754412987945
ICD_781.99,Other symptoms involving nervous and musculoskeletal systems,1.7964258935266185e-4,0.7211327192687199,0.6963603442285138,0.6065244053831813,0.4979390036094609
ICD_D68.59,Other primary thrombophilia,1.7964258935266185e-4,0.7604781525212052,0.6879093759372218,0.7086820322076538,0.6402437396555337
ICD_550.92,"Inguinal hernia without mention of obstruction or gangrene, bilateral, (not specified as recurrent)",1.7964258935266185e-4,0.8633549882871687,0.7722088494457081,0.80049734954098,0.730076451825568
ICD_M79.604,Pain in right leg,1.7964258935266185e-4,0.7335346325852767,0.6919851083840233,0.6531131133103073,0.5354302533755269
ICD_440.9,Generalized and unspecified atherosclerosis,1.7964258935266185e-4,0.7562173787372967,0.714732795622047,0.707630373815428,0.5363785902282006
ICD_239.2,"Neoplasms of unspecified nature of bone, soft tissue, and skin",1.7573731567108224e-4,0.6328155748701698,0.6148400770320254,0.5423516505164339,0.49126304670491094
ICD_727.05,Other tenosynovitis of hand and wrist,1.7573731567108224e-4,0.6958148650071496,0.6527502606793627,0.6363420317026862,0.5310271616008261
ICD_734,Flat foot,1.7573731567108224e-4,0.7025598203944664,0.6942649521267021,0.7111051786035737,0.5628890066333133
ICD_I67.1,"Cerebral aneurysm, nonruptured-I67.1",1.7573731567108224e-4,0.6547658640799122,0.6395459933497043,0.6347915074569582,0.5231193554851353
ICD_V18.3,Family history of other blood disorders,1.7183204198950263e-4,0.5321201113549368,0.5376776317191129,0.6753521741909368,0.4949535902734872
ICD_707.9,Chronic ulcer of unspecified site,1.7183204198950263e-4,0.6074234612352728,0.5383205502411034,0.618528950153042,0.5303971280652789
ICD_275.40,Unspecified disorder of calcium metabolism,1.7183204198950263e-4,0.7995944919075925,0.7287613538715015,0.7786455958696409,0.5846020907457513
ICD_M65.30,"Trigger finger, unspecified finger",1.7183204198950263e-4,0.7599892764059627,0.6677387064931007,0.6451720036076727,0.5841694895995341
ICD_368.9,Unspecified visual disturbance,1.7183204198950263e-4,0.704299664088743,0.659284253360888,0.6925404975463565,0.5416482732172913
ICD_H53.9,Unspecified visual disturbance-H53.9,1.7183204198950263e-4,0.7048362698936873,0.6608089566866225,0.6925404975463565,0.5416482732172913
ICD_K80.50,Calculus of bile duct w/out cholangitis or cholecystitis w/out obstruction,1.7183204198950263e-4,0.8292176037383443,0.7041822726917641,0.7297449418014218,0.6333680607338915
ICD_V72.83,Other specified pre-operative examination,1.7183204198950263e-4,0.6567954918294735,0.6417197520080108,0.7041851488875158,0.5624668172230862
ICD_N84.0,Polyp of corpus uteri-N84.0,1.7183204198950263e-4,0.8310035437572348,0.7880163481546186,0.7352691196000313,0.5868472633530051
ICD_621.0,Polyp of corpus uteri,1.7183204198950263e-4,0.837276952794881,0.7880087848250492,0.7352691196000313,0.5868472633530051
ICD_K86.2,Cyst of pancreas,1.7183204198950263e-4,0.7670965336514903,0.7152911349255385,0.6783559878134521,0.5224113172976542
ICD_V19.11,Family history of glaucoma,1.7183204198950263e-4,0.6095156273302512,0.5855992074482818,0.69593998338198,0.5302826483726413
ICD_C44.310,Basal cell carcinoma of skin of unspecified parts of face,1.7183204198950263e-4,0.7786339490522758,0.7199745403413086,0.7437733202661724,0.5856870556987736
ICD_H91.93,"Unspecified hearing loss, bilateral",1.7183204198950263e-4,0.7128873454488641,0.6436607935459587,0.5925266491964406,0.5143591764847917
ICD_788.64,Urinary hesitancy,1.7183204198950263e-4,0.7799030970591786,0.7922167657356315,0.7103805455539696,0.5622493626208179
ICD_R39.11,Hesitancy of micturition,1.7183204198950263e-4,0.7795887750246785,0.7943714624567683,0.7103805455539696,0.5622493626208179
ICD_Z83.511,Family history of glaucoma-Z83.511,1.7183204198950263e-4,0.611911640425819,0.5787685621151757,0.69593998338198,0.5302826483726413
ICD_M15.9,"Polyosteoarthritis, unspecified",1.7183204198950263e-4,0.8073934564771218,0.7678609270582554,0.6646521578569856,0.5107635412006164
ICD_719.44,"Pain in joint, hand",1.7183204198950263e-4,0.7226034897841788,0.6475477768072097,0.6169516230976273,0.513396148028208
ICD_V68.89,Encounters for other specified administrative purpose,1.7183204198950263e-4,0.630819218668996,0.5898032469054264,0.6729048511835012,0.5811022931447116
ICD_S99.919A,"Unspecified injury of unspecified ankle, initial encounter",1.7183204198950263e-4,0.7680770323341216,0.7326872545468749,0.7667458153127241,0.5497379821178743
ICD_M99.04,Segmental and somatic dysfunction of sacral region,1.6792676830792302e-4,0.8359429693897045,0.7610472040399937,0.7936930491058652,0.6600125273325234
ICD_739.4,"Nonallopathic lesion of sacral region, not elsewhere classified",1.6792676830792302e-4,0.838033166183872,0.7532364051100722,0.7936930491058652,0.6600125273325234
ICD_154.1,Malignant neoplasm of rectum,1.6792676830792302e-4,0.7521615685015706,0.7033453446117202,0.7394185584903571,0.6358975187501642
ICD_C20,Malignant neoplasm of rectum-C20,1.6792676830792302e-4,0.7568471388467326,0.7035945419463242,0.7394185584903571,0.6358975187501642
ICD_684,Impetigo,1.6792676830792302e-4,0.8706174043281791,0.8840843933156313,0.8106754675201918,0.5304931891506482
ICD_300.3,Obsessive-compulsive disorders,1.6792676830792302e-4,0.8063887975536193,0.7971194591942028,0.7845362720959349,0.5365167126972752
ICD_D05.10,Intraductal carcinoma in situ of unspecified breast,1.6792676830792302e-4,0.8146900017825173,0.7606272827406168,0.7261188136530881,0.6006468904305808
ICD_H91.10,"Presbycusis, unspecified ear",1.6792676830792302e-4,0.8838497188806927,0.8627574618942548,0.8227637042555292,0.5872912555100023
ICD_362.50,"Macular degeneration (senile) of retina, unspecified",1.6792676830792302e-4,0.8139651350984752,0.7401155156410564,0.583926452343229,0.5174576971723311
ICD_R82.994,Hypercalciuria,1.6792676830792302e-4,0.8243005040049826,0.7464835408320734,0.7660278484590457,0.5708707916436159
ICD_783.40,"Lack of normal physiological development, unspecified",1.6792676830792302e-4,0.8883611209548044,0.880764508163716,0.7952091475093405,0.5765589036737611
ICD_R07.81,Pleurodynia,1.6792676830792302e-4,0.6329418423558771,0.6289835887682949,0.5313116557454934,0.4989251633914983
ICD_M70.60,"Trochanteric bursitis, unspecified hip",1.6792676830792302e-4,0.8884678234327874,0.8094486553357275,0.7355230125820154,0.5101669884903357
ICD_G50.0,Trigeminal neuralgia-G50.0,1.6792676830792302e-4,0.5259512499280957,0.4700470343102617,0.5732285790780763,0.5204696897496734
ICD_182.0,"Malignant neoplasm of corpus uteri, except isthmus",1.6792676830792302e-4,0.7079904709893539,0.6749549577060494,0.6869546722192198,0.5481014770747684
ICD_Z02.82,Encounter for adoption services,1.6792676830792302e-4,0.6257930959058206,0.5654262311264444,0.6856003141775459,0.5954110832804851
ICD_V12.55,Personal history of pulmonary embolism,1.6402149462634342e-4,0.56273456410554,0.5698421378222333,0.6122808642560851,0.5053007349442812
ICD_N92.1,Excessive and frequent menstruation with irregular cycle,1.6402149462634342e-4,0.8471552853902808,0.8268020121782689,0.7078658418863557,0.5107094963193267
ICD_070.32,"Viral hepatitis B without mention of hepatic coma, chronic, without mention of hepatitis delta",1.6402149462634342e-4,0.6429984997569034,0.590919195560203,0.697316488054784,0.5606270443276637
ICD_Z86.711,Personal history of pulmonary embolism-Z86.711,1.6402149462634342e-4,0.5792103059595697,0.5865288362495633,0.6122808642560851,0.5053007349442812
ICD_780.8,Generalized hyperhidrosis,1.6402149462634342e-4,0.6362532832929908,0.5926854872218943,0.5261576851096501,0.49291310902969276
ICD_S13.9XXA,"Sprain of joints and ligaments of unspecified parts of neck, initial encounter",1.6402149462634342e-4,0.7883023445529792,0.7493831445288742,0.713746177318839,0.5245495643789541
ICD_I83.819,Varicose veins of unspecified lower extremity with pain,1.6402149462634342e-4,0.8666408876320525,0.8228060014187769,0.8567008564368166,0.7674712850197769
ICD_M75.41,Impingement syndrome of right shoulder,1.6402149462634342e-4,0.8006649726158205,0.73332998540676,0.661172384367266,0.5281217276342696
ICD_F42.9,"Obsessive-compulsive disorder, unspecified",1.6402149462634342e-4,0.7666362749332182,0.7576208666591524,0.740954999774945,0.5576114552655631
